customer_id,gender,age,customer_segment,tenure_months,signup_channel,contract_type,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_method,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,complaint_type,customer satsifaction score ,escalations,email_open_rate,marketing_click_rate,net promoter score ,survey_response,referral_count,churn
CUST_08341,Male,31,SME,31,Mobile,Monthly,32,4,1,8,0.07,0,20,620,PayPal,2,No,No,0,41.25207865,Technical,4,0,0.29,0.03,70,Unsatisfied,0,1
CUST_08342,Male,37,Enterprise,27,Web,Monthly,35,4,21.00321215,5,-0.29,14,20,540,Card,0,Yes,Yes,1,21.75786821,None,3,0,0.59,0.31,14,Satisfied,1,0
CUST_08343,Male,30,Individual,13,Web,Monthly,5,1,12.23162869,5,-0.01,9,20,260,Card,0,No,No,3,17.6513755,Technical,2,0,0.81,0.22,30,Satisfied,0,0
CUST_08344,Female,20,Individual,42,Web,Quarterly,10,2,21.47674758,6,-0.09,8,10,420,Card,0,Yes,No,1,8.847904481,Technical,4,0,0.66,0.39,63,Satisfied,0,0
CUST_08345,Female,43,Individual,6,Web,Monthly,30,7,4.423194279,5,-0.04,10,50,300,PayPal,1,No,No,2,11.61200114,Service,5,0,0.13,0.02,51,Satisfied,3,0
CUST_08346,Male,43,SME,1,Web,Yearly,6,4,19.04195746,10,0.14,11,10,10,Card,0,No,No,1,39.0960882,Billing,4,0,0.86,0.32,21,Neutral,1,0
CUST_08347,Male,35,Individual,30,Referral,Yearly,9,2,15.56526767,8,0.21,17,10,300,Card,1,No,No,1,52.5620578,Service,2,0,0.61,0.31,5,Neutral,0,0
CUST_08348,Female,49,Enterprise,11,Web,Monthly,18,3,25.75099165,5,0.14,17,30,330,Card,1,Yes,No,0,29.198308,Technical,3,0,0.64,0.46,14,Satisfied,1,0
CUST_08349,Female,31,SME,52,Mobile,Monthly,18,7,16.12873445,3,0.17,29,30,1560,Card,0,No,No,0,40.45126145,Billing,4,1,0.59,0.11,24,Unsatisfied,0,0
CUST_08350,Female,64,SME,41,Mobile,Quarterly,30,1,21.47372396,7,-0.1,0,50,2050,PayPal,1,No,No,1,28.09204351,Technical,4,0,0.68,0.43,-31,Neutral,1,0
CUST_08351,Male,20,Individual,31,Mobile,Monthly,25,0,3.321037256,12,-0.29,4,50,1550,Bank Transfer,1,No,Yes,1,27.44706599,Service,5,1,0.62,0.38,6,Satisfied,0,0
CUST_08352,Female,18,SME,16,Mobile,Yearly,22,6,15.09210136,4,0.07,11,100,1600,PayPal,0,Yes,No,0,26.15438045,None,2,0,0.35,0.36,-13,Satisfied,1,0
CUST_08353,Female,43,SME,15,Referral,Quarterly,18,2,9.506970659,8,-0.09,7,30,450,Card,0,Yes,No,0,50.87687147,None,3,0,0.55,0.2,-32,Satisfied,0,0
CUST_08354,Male,41,SME,5,Referral,Quarterly,9,1,12.52418793,7,-0.11,25,70,350,Card,2,Yes,No,0,28.91537733,None,5,0,0.68,0.39,50,Unsatisfied,1,1
CUST_08355,Male,66,SME,15,Web,Quarterly,32,6,14.36815862,6,-0.11,22,50,750,Card,0,Yes,No,0,37.01318377,Billing,4,0,0.43,0.39,60,Satisfied,0,0
CUST_08356,Male,52,Individual,1,Mobile,Monthly,21,7,9.554280122,4,-0.19,19,30,30,Card,1,No,Yes,0,26.24759154,Billing,3,0,0.47,0.49,49,Unsatisfied,2,0
CUST_08357,Female,31,SME,15,Web,Quarterly,26,1,19.31379845,4,0.11,2,10,150,Card,0,Yes,No,1,23.52659773,Technical,4,0,0.56,0.3,60,Unsatisfied,5,0
CUST_08358,Male,20,Enterprise,36,Web,Monthly,22,1,21.29597985,4,0.14,2,10,360,Card,0,Yes,No,1,17.30474925,Technical,4,0,0.58,0.13,-10,Satisfied,1,0
CUST_08359,Male,30,Enterprise,48,Web,Monthly,21,7,8.20392597,6,-0.21,11,50,2400,PayPal,0,No,No,1,16.13163313,None,4,0,0.23,0.45,28,Satisfied,1,0
CUST_08360,Male,64,SME,54,Referral,Monthly,21,5,16.64844498,5,0.18,31,50,2700,Bank Transfer,0,No,No,0,26.12736541,Technical,4,0,0.13,0.45,42,Neutral,1,0
CUST_08361,Male,67,Individual,39,Mobile,Quarterly,20,0,1.918170001,5,-0.03,4,30,1170,Bank Transfer,0,No,Yes,1,13.9119101,Technical,5,0,0.27,0.39,13,Unsatisfied,0,0
CUST_08362,Female,31,Individual,55,Mobile,Yearly,18,5,21.68598791,4,0.13,24,20,1100,PayPal,0,No,Yes,1,18.45882315,Technical,3,0,0.4,0.26,28,Neutral,1,0
CUST_08363,Male,38,SME,8,Web,Monthly,14,4,15.52797698,7,-0.15,27,70,560,Card,0,No,No,0,35.6884947,Billing,4,0,0.43,0.09,-15,Satisfied,0,0
CUST_08364,Female,43,Individual,53,Web,Quarterly,25,6,14.31411773,4,0.27,6,100,5300,PayPal,0,No,No,2,33.04374429,Service,3,0,0.78,0.49,16,Unsatisfied,3,0
CUST_08365,Female,20,Individual,22,Web,Monthly,31,3,26.47269951,8,-0.11,14,10,220,PayPal,1,No,No,3,21.46266868,Billing,3,0,0.77,0.02,38,Neutral,0,0
CUST_08366,Female,68,Individual,27,Mobile,Monthly,22,4,17.18014657,5,-0.04,1,50,1350,Card,1,Yes,No,0,13.92132083,Service,3,0,0.83,0.5,10,Satisfied,2,0
CUST_08367,Male,57,SME,59,Web,Yearly,36,2,34.28747269,4,-0.03,12,50,2950,Card,0,Yes,No,1,42.90531812,None,2,0,0.72,0.2,42,Satisfied,2,0
CUST_08368,Female,21,Individual,34,Mobile,Monthly,15,1,7.358466574,3,-0.02,14,20,680,Card,0,No,No,0,27.74152938,Billing,4,1,0.86,0.08,-12,Satisfied,1,0
CUST_08369,Male,53,Individual,30,Referral,Monthly,41,4,8.095552827,8,0.1,3,30,900,Card,0,No,No,0,26.12967102,Service,3,0,0.3,0.26,-58,Unsatisfied,1,0
CUST_08370,Male,68,Individual,12,Referral,Monthly,24,0,20.79369439,3,-0.28,8,50,600,PayPal,0,Yes,Yes,0,13.88817102,Billing,2,0,0.51,0.19,77,Satisfied,0,1
CUST_08371,Male,60,SME,58,Referral,Monthly,0,0,13.18736885,3,-0.07,15,70,4060,Card,0,No,Yes,0,15.30637094,None,5,0,0.41,0.03,-3,Satisfied,1,0
CUST_08372,Female,18,Enterprise,2,Web,Monthly,39,7,22.95771976,3,0.14,1,70,140,PayPal,1,Yes,No,2,32.58939271,Service,2,0,0.35,0.35,14,Neutral,0,0
CUST_08373,Male,57,Individual,46,Referral,Monthly,10,5,7.992188748,7,-0.06,0,10,460,Card,0,Yes,No,0,29.45576637,Billing,4,0,0.71,0.14,47,Satisfied,1,0
CUST_08374,Male,64,Individual,51,Referral,Monthly,22,5,23.40073342,2,-0.23,1,10,510,Card,0,No,Yes,3,37.86433632,Technical,3,0,0.68,0.47,-77,Neutral,0,0
CUST_08375,Male,50,SME,52,Referral,Monthly,25,3,14.54506592,6,-0.11,3,10,520,Card,0,No,No,1,21.54455939,Billing,4,1,0.11,0.04,0,Unsatisfied,3,0
CUST_08376,Female,24,SME,38,Referral,Quarterly,20,4,15.20178963,2,0.2,8,20,760,Card,0,Yes,No,1,7.802564057,Billing,4,0,0.68,0.21,42,Satisfied,0,0
CUST_08377,Female,70,SME,22,Referral,Yearly,18,5,6.272164731,2,0.03,24,30,660,PayPal,1,Yes,No,1,16.57205845,Billing,3,0,0.12,0.5,47,Satisfied,0,0
CUST_08378,Female,69,SME,51,Web,Monthly,13,7,23.16723449,8,0.01,5,20,1020,Card,1,No,No,4,24.04077786,None,4,0,0.54,0.42,26,Neutral,0,0
CUST_08379,Male,69,SME,17,Web,Quarterly,14,5,18.22291731,7,-0.16,5,50,850,PayPal,0,Yes,No,1,24.68207197,Technical,3,0,0.65,0.18,51,Satisfied,2,0
CUST_08380,Female,73,Individual,35,Mobile,Monthly,31,0,19.12472628,10,0.16,12,50,1750,Card,1,Yes,No,0,41.74135206,Technical,4,0,0.77,0.05,-68,Unsatisfied,1,0
CUST_08381,Male,28,Individual,52,Mobile,Monthly,9,5,5.310994854,3,0.09,0,50,2600,Card,0,Yes,No,0,15.97403567,Billing,2,0,0.28,0.04,3,Satisfied,1,0
CUST_08382,Male,44,SME,57,Web,Yearly,20,7,13.49755607,6,-0.03,18,10,570,Bank Transfer,1,No,No,0,30.17713593,Billing,3,1,0.13,0.39,-2,Unsatisfied,2,0
CUST_08383,Female,31,SME,42,Mobile,Quarterly,27,6,14.66559645,1,0.15,5,20,840,Card,0,Yes,No,1,30.82354951,Technical,3,0,0.69,0.15,-8,Satisfied,2,0
CUST_08384,Male,39,Individual,56,Web,Monthly,9,0,5.807489243,6,-0.15,1,30,1680,Card,0,Yes,Yes,0,29.26413645,Technical,3,0,0.3,0.09,1,Satisfied,2,0
CUST_08385,Female,33,Enterprise,45,Web,Monthly,24,5,19.93571059,7,0.13,7,30,1350,Card,0,No,No,1,29.07596242,None,4,0,0.57,0.1,-15,Satisfied,0,0
CUST_08386,Male,63,SME,52,Web,Monthly,30,3,21.52236424,5,-0.06,7,20,1040,Card,0,No,Yes,2,20.86488101,Billing,3,0,0.87,0.32,-29,Neutral,0,0
CUST_08387,Female,29,SME,23,Web,Yearly,23,2,4.85403571,4,0,4,20,460,Card,0,Yes,Yes,0,25.42518362,None,4,1,0.23,0.17,-30,Satisfied,0,0
CUST_08388,Male,66,Individual,29,Mobile,Quarterly,31,4,14.7790848,3,-0.16,14,30,870,PayPal,0,Yes,No,1,15.33038099,Service,5,0,0.17,0.22,0,Neutral,3,0
CUST_08389,Male,63,Individual,29,Referral,Monthly,19,7,21.12157437,10,-0.03,1,20,580,PayPal,0,No,No,0,19.42074114,Technical,3,0,0.62,0.26,-19,Satisfied,0,0
CUST_08390,Male,27,SME,57,Mobile,Monthly,11,2,27.10548594,4,-0.17,34,100,5700,Bank Transfer,1,No,No,2,26.67508457,Technical,3,0,0.54,0.24,87,Satisfied,0,0
CUST_08391,Male,41,Individual,50,Mobile,Monthly,18,1,20.75985769,5,-0.08,22,70,3500,Card,1,Yes,No,0,25.67549076,Billing,4,1,0.54,0.12,22,Satisfied,0,0
CUST_08392,Male,63,Individual,19,Web,Yearly,6,6,7.96934817,1,-0.14,13,20,380,Card,0,No,No,1,20.88380603,None,4,1,0.81,0.11,4,Unsatisfied,1,0
CUST_08393,Female,35,Enterprise,17,Mobile,Monthly,43,2,8.567257027,4,0.19,2,50,850,Card,0,No,No,0,1,Service,1,0,0.81,0.46,29,Neutral,1,0
CUST_08394,Male,39,SME,8,Referral,Monthly,19,0,16.93551189,1,0.02,9,20,160,Card,1,No,No,1,23.60152625,Service,4,0,0.77,0.02,31,Neutral,0,0
CUST_08395,Female,26,Individual,50,Mobile,Monthly,1,0,19.9779997,6,0.05,8,50,2500,PayPal,0,No,No,1,10.15164835,Service,3,0,0.88,0.48,-62,Neutral,2,0
CUST_08396,Female,34,SME,7,Web,Monthly,13,6,14.98327028,4,0.01,4,50,350,Card,0,No,No,2,27.29596657,Service,3,0,0.39,0.23,13,Unsatisfied,1,0
CUST_08397,Female,55,Individual,55,Referral,Monthly,17,2,11.76634751,3,0.04,6,20,1100,PayPal,0,No,Yes,0,37.87893042,Technical,4,0,0.74,0.27,4,Unsatisfied,2,0
CUST_08398,Male,57,Individual,11,Referral,Quarterly,7,2,20.62364587,3,-0.04,1,50,550,Bank Transfer,1,No,No,1,53.48026773,None,5,1,0.23,0.37,48,Unsatisfied,0,0
CUST_08399,Male,30,SME,3,Web,Monthly,7,1,22.4205222,7,0.25,3,10,30,Bank Transfer,0,No,No,1,13.80737114,Service,2,1,0.3,0.23,18,Neutral,2,1
CUST_08400,Male,67,SME,2,Web,Yearly,16,7,12.82030755,5,-0.18,3,50,100,Card,1,No,No,3,35.66056127,Technical,3,0,0.73,0.49,-20,Neutral,1,1
CUST_08401,Female,54,Individual,19,Web,Quarterly,25,5,15.00562105,6,0.05,1,10,190,Card,0,No,No,0,25.78196159,None,4,0,0.38,0.14,22,Satisfied,0,0
CUST_08402,Male,23,Individual,28,Web,Monthly,29,1,19.64455352,2,0.08,2,20,560,Card,1,No,No,1,26.22978092,Technical,4,0,0.27,0.2,0,Neutral,1,0
CUST_08403,Male,38,Individual,56,Referral,Quarterly,31,4,12.31600681,6,-0.07,10,10,560,Card,1,Yes,No,2,21.04231077,Technical,4,1,0.73,0.35,44,Satisfied,2,0
CUST_08404,Female,68,Enterprise,28,Referral,Monthly,14,0,21.34081987,6,0.13,15,10,280,Card,3,No,No,0,33.57621114,Billing,4,0,0.52,0.37,46,Neutral,1,0
CUST_08405,Female,53,SME,25,Mobile,Monthly,0,7,11.85390149,3,-0.03,35,30,750,Card,0,No,No,1,5.492101199,None,3,0,0.45,0.04,98,Neutral,1,0
CUST_08406,Female,24,Individual,11,Mobile,Yearly,37,4,21.9735811,9,-0.25,2,70,770,PayPal,2,No,No,1,27.89628606,Technical,5,0,0.12,0.05,5,Satisfied,1,0
CUST_08407,Female,53,Individual,40,Mobile,Quarterly,17,4,10.22491134,8,0.01,0,30,1200,PayPal,0,Yes,Yes,2,24.68738486,Technical,4,0,0.81,0.3,-21,Neutral,2,0
CUST_08408,Female,42,Individual,43,Web,Monthly,15,2,31.40167023,6,-0.05,6,20,860,PayPal,0,Yes,No,1,30.48619389,Billing,5,0,0.74,0.07,-19,Satisfied,0,0
CUST_08409,Female,28,SME,2,Mobile,Monthly,32,0,14.61912564,3,-0.08,31,70,140,Card,0,No,No,0,10.46447182,None,5,1,0.37,0.39,57,Unsatisfied,0,0
CUST_08410,Male,61,SME,12,Referral,Monthly,16,7,19.5094717,8,0.23,9,20,240,Card,0,Yes,No,2,40.09978721,Technical,3,0,0.3,0.18,48,Satisfied,0,0
CUST_08411,Female,31,Individual,41,Referral,Monthly,24,7,24.06432478,3,-0.17,36,10,410,Card,0,No,No,1,21.75406571,Service,4,0,0.13,0.3,0,Satisfied,0,0
CUST_08412,Male,62,Enterprise,38,Web,Monthly,22,4,14.48550545,2,0.13,12,50,1900,Card,0,No,Yes,2,25.56923023,None,2,0,0.46,0.02,3,Satisfied,1,0
CUST_08413,Male,46,Individual,12,Web,Monthly,7,2,17.43130168,6,0.31,7,10,120,Card,0,No,Yes,1,18.63457535,None,2,0,0.44,0.23,27,Satisfied,1,0
CUST_08414,Male,27,Individual,50,Web,Quarterly,9,3,15.89052157,4,0.4,2,50,2500,Card,0,No,No,1,42.16912876,None,1,0,0.52,0.42,-24,Satisfied,1,0
CUST_08415,Female,67,Individual,25,Mobile,Yearly,17,6,30.09998413,6,0.33,1,50,1250,Card,0,No,No,0,21.40155636,Billing,3,0,0.5,0.09,23,Neutral,0,0
CUST_08416,Male,65,Individual,37,Mobile,Monthly,19,1,27.00139517,9,-0.04,16,30,1110,Card,0,No,No,0,39.96650299,Service,5,0,0.36,0.41,92,Satisfied,1,0
CUST_08417,Female,22,Enterprise,31,Web,Quarterly,13,2,10.37136315,2,0.04,4,30,930,Card,0,Yes,No,1,26.12211286,Technical,4,0,0.42,0.03,17,Unsatisfied,0,0
CUST_08418,Female,25,SME,54,Mobile,Monthly,13,2,8.015705092,6,-0.09,3,20,1080,Bank Transfer,1,No,Yes,0,31.99903886,Service,4,0,0.29,0.46,-23,Satisfied,3,0
CUST_08419,Male,63,Individual,17,Web,Monthly,19,4,19.04195783,4,0.2,7,10,170,PayPal,0,Yes,No,1,30.65446213,Billing,5,0,0.42,0.2,77,Satisfied,1,0
CUST_08420,Female,22,Individual,48,Web,Quarterly,12,2,16.15303398,7,0.28,27,10,480,Card,0,No,No,1,17.62326913,Billing,5,1,0.8,0.01,100,Satisfied,2,0
CUST_08421,Male,41,Individual,12,Referral,Yearly,28,5,26.53090014,6,-0.1,3,20,240,Card,1,No,No,0,34.23386134,Service,2,0,0.67,0.14,-9,Satisfied,1,0
CUST_08422,Male,57,Individual,30,Web,Monthly,23,2,18.13784001,5,0.21,0,20,600,Card,1,Yes,No,0,21.9037247,None,4,1,0.34,0.07,60,Satisfied,2,0
CUST_08423,Female,74,SME,2,Web,Monthly,14,5,15.35413726,4,0.16,18,100,200,Card,1,Yes,No,0,30.14904656,Billing,4,0,0.4,0.39,11,Satisfied,3,1
CUST_08424,Male,43,SME,16,Web,Yearly,25,4,8.644838221,3,0.2,20,100,1600,Card,2,Yes,No,2,1,None,4,0,0.54,0.24,58,Satisfied,2,0
CUST_08425,Male,23,Individual,1,Web,Quarterly,33,7,11.85192022,8,0.01,0,10,10,PayPal,0,Yes,No,2,20.58935082,Billing,5,0,0.85,0.25,-86,Neutral,0,0
CUST_08426,Male,33,Individual,52,Mobile,Monthly,21,2,10.36538458,3,-0.17,9,20,1040,Card,1,Yes,No,3,17.36332233,Service,3,0,0.79,0.49,40,Unsatisfied,1,0
CUST_08427,Female,53,Individual,34,Mobile,Monthly,5,5,12.63062761,4,0.01,5,10,340,PayPal,2,No,No,1,30.03974337,Service,3,2,0.18,0.14,3,Satisfied,1,0
CUST_08428,Male,29,Enterprise,45,Web,Yearly,35,1,12.63341133,6,0.22,18,30,1350,PayPal,1,Yes,No,2,7.797889015,Service,5,0,0.16,0.49,10,Unsatisfied,1,0
CUST_08429,Female,28,Individual,48,Web,Monthly,36,0,12.52729367,7,0.1,9,50,2400,Card,0,Yes,No,1,9.923943509,None,5,0,0.4,0.24,7,Neutral,2,0
CUST_08430,Female,20,Individual,1,Web,Monthly,32,6,15.3374037,8,0.02,1,20,20,PayPal,1,No,No,3,22.08976518,Billing,4,0,0.33,0.39,14,Unsatisfied,2,0
CUST_08431,Male,61,Individual,51,Web,Monthly,26,4,19.14618759,9,0.14,7,10,510,PayPal,1,Yes,No,0,41.86145104,Technical,4,0,0.54,0.01,-23,Satisfied,1,0
CUST_08432,Male,54,Individual,36,Mobile,Monthly,25,3,22.04849675,3,-0.13,1,10,360,Card,0,No,No,2,38.87849413,None,3,0,0.63,0.18,12,Satisfied,0,0
CUST_08433,Female,23,Individual,52,Web,Monthly,21,3,20.61735394,6,0.07,3,50,2600,PayPal,0,No,No,1,25.45430823,None,4,0,0.89,0.43,9,Satisfied,1,0
CUST_08434,Female,36,SME,3,Web,Quarterly,20,5,5.152010619,8,0.03,8,30,90,Card,2,No,No,0,29.59431227,Service,5,0,0.64,0.22,-24,Satisfied,0,0
CUST_08435,Male,35,Enterprise,34,Web,Monthly,8,0,6.513939126,6,-0.12,4,50,1700,Card,1,No,Yes,1,28.37124096,None,5,1,0.23,0.38,10,Neutral,3,0
CUST_08436,Male,33,Individual,12,Web,Quarterly,8,1,12.62567237,5,0.04,8,50,600,Card,2,No,No,0,21.44372751,Billing,4,1,0.59,0.49,76,Satisfied,1,0
CUST_08437,Female,40,Individual,56,Web,Monthly,11,2,7.282643233,4,-0.1,8,50,2800,Card,0,No,Yes,2,23.09862255,Service,4,1,0.32,0.06,-56,Unsatisfied,0,0
CUST_08438,Female,60,SME,58,Mobile,Monthly,0,5,18.12664375,6,-0.21,24,30,1740,PayPal,0,Yes,No,2,29.1980075,None,3,0,0.73,0.19,60,Neutral,3,0
CUST_08439,Female,54,SME,45,Web,Quarterly,7,3,14.87932009,5,0.18,2,50,2250,PayPal,0,Yes,No,2,23.27308396,None,3,0,0.63,0.44,46,Unsatisfied,1,0
CUST_08440,Female,26,Individual,27,Web,Yearly,19,2,15.92805842,4,-0.1,11,30,810,PayPal,0,Yes,No,1,27.65693607,Technical,4,0,0.37,0.1,-2,Satisfied,2,0
CUST_08441,Female,20,SME,50,Mobile,Yearly,0,1,24.08563143,9,0,8,20,1000,Bank Transfer,1,No,No,1,40.64177304,None,2,1,0.12,0.35,41,Neutral,3,1
CUST_08442,Male,25,SME,37,Mobile,Monthly,10,4,12.66490607,6,0.21,3,100,3700,Bank Transfer,0,Yes,Yes,1,20.9449135,Service,4,0,0.37,0.13,-2,Satisfied,1,0
CUST_08443,Female,55,Individual,55,Web,Monthly,17,0,7.227238361,3,-0.24,8,30,1650,Card,1,No,No,0,2.724840237,Technical,4,0,0.22,0.38,-20,Neutral,2,0
CUST_08444,Female,21,Individual,25,Web,Quarterly,12,5,13.67541351,9,0.26,2,70,1750,Bank Transfer,1,No,No,6,25.10532182,Billing,3,0,0.56,0.03,40,Satisfied,2,0
CUST_08445,Male,29,SME,12,Mobile,Quarterly,16,1,1,3,-0.13,6,100,1200,Card,1,No,Yes,0,50.26485691,Billing,4,1,0.23,0.43,-78,Satisfied,0,0
CUST_08446,Male,61,SME,51,Mobile,Quarterly,22,3,13.97348162,2,-0.06,17,20,1020,Card,0,Yes,Yes,0,47.25641007,None,3,0,0.32,0.43,20,Unsatisfied,0,0
CUST_08447,Female,48,Individual,33,Web,Yearly,29,3,1,3,0.14,1,70,2310,PayPal,0,No,No,1,25.21277028,None,5,0,0.15,0.06,31,Satisfied,1,0
CUST_08448,Female,42,Individual,9,Web,Monthly,12,0,15.29664628,7,-0.02,0,20,180,Card,0,No,No,2,8.788120142,None,4,0,0.58,0.31,46,Unsatisfied,1,0
CUST_08449,Male,70,Individual,1,Web,Quarterly,16,4,22.88404642,2,-0.04,0,70,70,Card,1,No,No,0,22.32992313,Technical,4,1,0.8,0.03,87,Satisfied,1,0
CUST_08450,Female,33,SME,56,Mobile,Monthly,0,1,18.8401522,4,0.22,6,30,1680,PayPal,0,No,No,0,22.70215014,Billing,4,1,0.51,0.4,-56,Satisfied,0,0
CUST_08451,Female,59,Individual,50,Mobile,Yearly,25,3,17.26119393,2,0.1,15,20,1000,Card,0,No,Yes,2,11.4625751,None,4,1,0.7,0.39,10,Neutral,2,0
CUST_08452,Male,71,Individual,23,Web,Quarterly,11,5,18.62155579,8,0.09,0,70,1610,PayPal,0,No,No,1,34.45342624,Technical,5,0,0.16,0.28,100,Neutral,0,0
CUST_08453,Female,31,SME,28,Web,Quarterly,23,3,9.908873078,2,0.01,1,50,1400,PayPal,1,Yes,Yes,0,19.22225356,Service,4,1,0.74,0.03,-51,Satisfied,0,0
CUST_08454,Male,30,Individual,3,Referral,Yearly,16,4,1,8,0.03,1,20,60,PayPal,0,Yes,No,1,7.222937579,None,3,1,0.24,0.31,12,Neutral,1,0
CUST_08455,Male,58,SME,38,Web,Quarterly,42,6,6.479587551,5,-0.21,5,20,760,Card,0,No,No,1,30.00644858,Billing,4,0,0.85,0.1,35,Satisfied,0,0
CUST_08456,Male,24,Individual,54,Web,Quarterly,38,3,19.31128888,2,0.01,20,70,3780,PayPal,1,Yes,No,1,9.043022309,Service,5,1,0.86,0.32,77,Satisfied,1,0
CUST_08457,Male,29,Individual,36,Mobile,Yearly,26,7,21.92210157,2,0.22,3,30,1080,Card,0,No,No,2,16.49957294,None,2,0,0.36,0.36,72,Neutral,0,0
CUST_08458,Female,54,Individual,56,Web,Monthly,24,6,24.32388638,5,-0.19,7,20,1120,PayPal,0,No,Yes,1,34.96440567,Billing,5,0,0.71,0.43,99,Satisfied,0,0
CUST_08459,Male,67,Enterprise,44,Mobile,Yearly,22,3,5.97125395,4,0.13,0,20,880,Bank Transfer,0,No,No,2,27.91702981,Billing,2,0,0.9,0.2,0,Satisfied,0,1
CUST_08460,Female,21,SME,44,Mobile,Monthly,15,2,23.47696903,6,0.03,2,50,2200,Card,0,No,No,0,48.30574673,Billing,3,2,0.22,0.44,-6,Neutral,1,0
CUST_08461,Female,19,Individual,5,Referral,Monthly,12,6,6.0995612,2,-0.12,0,50,250,Bank Transfer,0,Yes,No,0,8.673730629,None,5,0,0.75,0.32,57,Satisfied,2,0
CUST_08462,Female,52,Enterprise,55,Mobile,Monthly,10,0,17.99068876,3,-0.29,1,30,1650,Card,0,No,Yes,4,12.89905954,Service,4,0,0.76,0.35,70,Satisfied,1,0
CUST_08463,Female,61,SME,29,Web,Monthly,13,5,19.0721163,4,0.16,3,20,580,Bank Transfer,0,No,No,0,41.22298174,Technical,5,0,0.31,0.49,54,Unsatisfied,1,0
CUST_08464,Female,20,Individual,53,Mobile,Quarterly,24,2,10.29424126,3,0.17,1,20,1060,Bank Transfer,0,No,No,2,27.76236879,Technical,3,0,0.41,0.01,8,Neutral,0,0
CUST_08465,Male,21,Individual,13,Referral,Monthly,17,3,20.66788996,8,-0.23,3,20,260,PayPal,1,No,No,2,13.4015041,Service,4,0,0.43,0.32,54,Satisfied,0,0
CUST_08466,Male,55,Individual,44,Web,Yearly,0,7,1,8,-0.03,1,30,1320,Card,1,Yes,No,0,24.41784343,Technical,4,2,0.67,0.49,-78,Satisfied,2,0
CUST_08467,Male,29,SME,4,Web,Monthly,45,7,8.049338356,3,0.12,8,70,280,Bank Transfer,0,No,No,0,22.76341064,Billing,5,0,0.16,0.36,100,Unsatisfied,0,0
CUST_08468,Male,36,SME,6,Referral,Monthly,18,4,9.546256456,5,0.25,0,30,180,Card,0,Yes,Yes,2,33.5392998,Billing,3,0,0.48,0.02,6,Satisfied,2,0
CUST_08469,Female,27,Individual,51,Web,Yearly,41,7,19.62776534,4,0.22,12,70,3570,Card,0,No,No,0,27.56609069,Service,3,1,0.63,0.45,53,Satisfied,0,0
CUST_08470,Male,18,Individual,38,Web,Quarterly,15,6,19.40258576,9,-0.01,3,100,3800,Bank Transfer,0,No,No,3,13.42256954,None,3,1,0.2,0.41,52,Neutral,0,0
CUST_08471,Female,34,Individual,6,Web,Quarterly,17,5,16.54316899,10,0.07,9,50,300,Card,0,No,No,0,27.68921607,Technical,4,1,0.47,0.23,20,Satisfied,1,0
CUST_08472,Female,33,Individual,11,Web,Monthly,29,0,16.46410439,4,0.03,6,30,330,PayPal,2,No,No,1,12.91475313,Technical,2,1,0.48,0.43,-44,Satisfied,0,1
CUST_08473,Male,26,Individual,27,Mobile,Quarterly,17,1,23.94527742,5,0.05,1,100,2700,Bank Transfer,0,Yes,Yes,1,13.83861855,Service,3,0,0.14,0.3,-43,Neutral,3,0
CUST_08474,Male,74,Individual,54,Web,Monthly,24,1,12.43424701,7,0.21,44,50,2700,PayPal,1,No,No,2,22.91469417,Service,2,0,0.84,0.23,7,Satisfied,1,0
CUST_08475,Male,70,Individual,46,Web,Yearly,16,4,11.89667718,3,0.07,7,100,4600,PayPal,0,No,No,1,17.36807824,None,4,0,0.36,0.33,-11,Satisfied,2,0
CUST_08476,Male,26,Enterprise,59,Mobile,Quarterly,15,1,13.93154293,7,0.35,11,30,1770,Bank Transfer,0,No,No,0,10.63623991,Technical,3,0,0.63,0.49,-2,Satisfied,0,0
CUST_08477,Female,72,Individual,35,Mobile,Yearly,35,5,8.082555843,4,0.32,21,50,1750,Card,2,No,No,3,33.81122632,Billing,3,0,0.64,0.4,40,Satisfied,0,0
CUST_08478,Female,26,Individual,40,Referral,Quarterly,7,2,19.35068182,5,-0.06,2,10,400,Card,0,Yes,No,2,9.892695037,None,3,0,0.35,0.41,1,Neutral,2,0
CUST_08479,Male,29,Individual,4,Web,Quarterly,14,3,6.382362563,8,-0.09,3,20,80,PayPal,2,No,No,3,34.86968286,None,4,0,0.44,0.37,56,Neutral,4,1
CUST_08480,Female,72,Individual,27,Web,Quarterly,38,7,13.75585213,2,-0.12,0,70,1890,PayPal,1,No,Yes,3,26.80732081,Service,3,0,0.25,0.08,10,Unsatisfied,1,0
CUST_08481,Female,58,SME,16,Mobile,Quarterly,16,7,21.3704399,7,0.08,3,20,320,Bank Transfer,1,Yes,Yes,1,11.13540421,Service,5,0,0.35,0.41,24,Neutral,0,0
CUST_08482,Female,32,Individual,18,Web,Monthly,5,7,13.20467092,7,-0.18,12,20,360,Card,0,No,Yes,1,27.73759405,None,2,0,0.72,0.33,-3,Unsatisfied,1,0
